"","all.ResponseID","all.wc","all.polarity","all.pos.words","all.neg.words","all.text.var","group.ResponseID","group.total.sentences","group.total.words","group.ave.polarity","group.sd.polarity","group.stan.mean.polarity"
"7169","R_9RJjlphiP6WG7Zv",91,0.104828483672192,"c(""recommendation"", ""improvement"", ""improve"", ""work"")","c(""irrelevant"", ""hassle"", ""unable"")","The reasonI'm so-so about recommending is that most don't have a choice anyway. So a recommendation is irrelevant.  Suggestion for improvement: improve the way an individual can install Outlook. The automatic  installation didn't work for me or for a friend who did it recently. She had to call tech help, and I'm going to need to. I've been using web mail for weeks because I didn't have time for the hassle it would be. My ISP was no help. I've been unable to download email from the ISP's web mail.","R_pA8oMTihUAhnT4B",1,0,NA,NA,NA
"7170","R_25LRhS7QKH5ZZKU",0,NA,"-","-","","R_pa9BRKU6NYkR4J3",1,7,0,NA,NA
"7171","R_emqcZ9CwjSnSoWB",5,0.447213595499958,"good","-","Good UI. Maybe more features.","R_paCIUGsMExItyNP",1,22,0.21320071635561,NA,NA
"7172","R_2XinVOyHqHFQ1aX",0,NA,"-","-","","R_pADdzZy4sRRfyDv",1,5,0.447213595499958,NA,NA
"7173","R_4IYeLlFfynmnu4p",5,0,"-","-","The price point is high.","R_paEjeZOQiedtkCB",1,45,0.149071198499986,NA,NA
"7174","R_2EaaY3PYHIVVyhG",0,NA,"-","-","","R_PAHg5NKFbXpOB3z",1,42,-0.154303349962092,NA,NA
"7175","R_AMQ273EVxFOmPeh",9,0,"-","-","Add all the functionality of Wunderlist into To-Do","R_pAHtG433k9de4XT",1,0,NA,NA,NA
"7176","R_3R3cID2Y4jNn3Kj",0,NA,"-","-","","R_paRn6Ux9kXhKyt3",1,7,0,NA,NA
"7177","R_XNzt9YZOilJBOBb",0,NA,"-","-","","R_PAtZ6lrmYztKGzL",1,69,0.0963086824686154,NA,NA
"7178","R_27TJNSEg8I7xlzp",52,-0.138675049056307,"c(""like"", ""prefer"", ""happy"")","-","I do not like the subscription model. I have used Office for years and prefer to be able to install it myself and use my license key from my MSDN subscription. Subscription insures that I have to pay out monthly for a service and I am not at all happy about that.","R_paVyMmx9eychaOl",1,0,NA,NA,NA
"7179","R_3pu36m5IzrzK5QA",0,NA,"-","-","","R_pAyT4JOaUrwbNKx",1,10,-0.632455532033676,NA,NA
"7180","R_29oVBukoA0JmTfN",24,-0.204124145231932,"-","crashes","It crashes all the time, takes forever to load and open documents/powerpoints/excel sheets. There are too many updates that take too long.","R_pbBJ44N3Ox6OSfD",1,0,NA,NA,NA
"7181","R_24xiptbFw382Pa7",0,NA,"-","-","","R_PBR13Nxrfo4Mrg5",1,0,NA,NA,NA
"7182","R_264rWvUOWTSl9rk",20,0.178885438199983,"great","coarse","Don't understand how to use it!!! I am sure it is a great tool, but need beginners coarse on it!","R_PBrFxYWPxwaD9Fn",1,15,0.258198889747161,NA,NA
"7183","R_216rOmLEaHhqxAi",0,NA,"-","-","","R_PBuQEjQlxjoWapb",1,0,NA,NA,NA
"7184","R_1oBXyR1yUvWSMdA",8,0.353553390593274,"work","-","I am just learning how to work it","R_PChlfi9YFusKAZH",1,5,0,NA,NA
"7185","R_2cCRle9ATJZYKmD",0,NA,"-","-","","R_PCM5fImYUJCgXpn",1,0,NA,NA,NA
"7186","R_2ePzWQzRpvgO6w2",50,0.395979797464467,"c(""faster"", ""good"")","c(""conflicts"", ""conflicts"")","Syncing documents between phone and desktop results in too many ""conflicts"" where the document is duplicated, even though there were no conflicts. Additionally, Office Online could be much faster and more full-featured. Finally, the Outlook desktop app needs a good redesign that organizes information in a less cluttered way.","R_pcsEbVKSvrjNBE5",1,9,0,NA,NA
"7187","R_2UhzoSEQ9bUHmz6",13,0,"right","-","It is alright but needs more assessability. You really could care less right?","R_pcvW8tfK9LWik6t",1,0,NA,NA,NA
"7188","R_3KU5TeVv2AncuzA",15,0.258198889747161,"-","cloud","I Do not use the cloud. Lower my fees.  I am a casual home user.","R_pELq7IIyCx7k7Fn",1,0,NA,NA,NA
"7189","R_27y6T609IlUfSku",7,0,"perfect","limited","It is perfect for my limited use","R_pEmoKW5pnVB6XWp",1,2,0,NA,NA
"7190","R_PCM5fImYUJCgXpn",0,NA,"-","-","","R_pEtZgbEY5i17MUF",1,0,NA,NA,NA
"7191","R_1DVcTYWldm44Aam",17,0,"intuitive","hard","make O365 more intuitive; hard to find things; doesn't keep my personal settings; can't easily organize things","R_PFcEwBMyCS2lAiJ",1,39,-0.320256307610174,NA,NA
"7192","R_3hfnbblAoyORJZS",32,0.530330085889911,"c(""enjoy"", ""honest"", ""important"")","-","I enjoy OneNotes and PowerPoint in particular, but to be honest, I would pay less money using Google Drive's services and saving money is especially important to me as a college student.","R_pFcmdBQyQNtLx6x",1,0,NA,NA,NA
"7193","R_3EYZ4YCsm3kc9ZM",0,NA,"-","-","","R_PFEb6UQltrF5stj",1,0,NA,NA,NA
"7194","R_sUsdjhSkRCzjTdT",61,0.64018439966448,"c(""easier"", ""like"", ""better"", ""powerful"", ""like"")","-","Make it easier to find how to default to a font and set the default on paragraph so that there are no spaces in between lines when you press enter. Also I would like a better Powerpoint  tutorial. Powerpoint is a powerful software tool and I like most folks probably only use about a tenth, if that much, of its capacity.","R_PFLSYUpTIJMEeHf",1,5,0,NA,NA
"7195","R_1JXjs1Ah7kxxTIV",0,NA,"-","-","","R_pFoRPtoDhEgwrO9",1,4,0.5,NA,NA
"7196","R_PIgQiDBeTQwMYDL",0,NA,"-","-",NA,"R_pfruoIdOXxgLG25",1,29,0.742781352708207,NA,NA
"7197","R_2o6sfZx88c3Sb4J",0,NA,"-","-","","R_pgbTRH6PaA5CTEB",1,7,0,NA,NA
"7198","R_a3jE5AuuvEzAdyh",0,NA,"-","-","","R_pGEtCzx0rqe22ch",1,7,-0.377964473009227,NA,NA
"7199","R_2q3pAdRi3ClkqyN",5,0.894427190999916,"c(""like"", ""better"")","-","I like the standalone better.","R_pGGtSu0RGNc1JkJ",1,3,0,NA,NA
"7200","R_1rokNtdE57bcMvE",8,0,"-","-","Reactivate the direct scan feature back into WORD!","R_pGIX2GWtDlRmDip",1,51,-0.0840168050416806,NA,NA
"7201","R_3Pdxpw8lmmQQ8zj",10,0.632455532033676,"c(""easier"", ""advanced"")","-","Easier decision on how many ""advanced"" options one would need","R_pH7IBtlo2CHNT2h",1,0,NA,NA,NA
"7202","R_1i3Tj2c9sqi20Vt",24,0.77567175188134,"c(""works"", ""great"", ""like"")","-","Works great. Although have an old access file I would like to bring current and access won't read the file. Too old it says.","R_phBY7SWz1tNhkGJ",1,0,NA,NA,NA
"7203","R_1MRkJiUMOIUG9ET",1,0,"-","-","Publisher","R_PHcOcxtQq616jux",1,0,NA,NA,NA
"7204","R_2P1M3zctCdRbW1f",34,0,"-","-","Take common symbol font characters such as vertical arrows, degree signs etc. out of symbol and out into the regular fonts (Times, Courier etc.)\Make Courier, rather than Courier New, the default Courier font","R_phHFj3PCkYY9DIl",1,7,0,NA,NA
"7205","R_2PkhEm0tnN6JGuu",0,NA,"-","-","","R_PHUUopFuIyeL50l",1,33,0.313339780720256,NA,NA
"7206","R_sNbqkK7n2JzsNbP",4,0,"-","-","Lower the price......maybe?","R_pi9Q7cmCIYD4YDv",1,0,NA,NA,NA
"7207","R_OxIrSMqsVvpq6JP",3,0.577350269189626,"easier","-","make formulas easier.","R_PIgQiDBeTQwMYDL",1,0,NA,NA,NA
"7208","R_2DS7xbJ2S6GXikM",0,NA,"-","-",".","R_PInU15lWFcCicvf",1,0,NA,NA,NA
"7209","R_2VsYyPSQRoSLoMH",7,-0.680336051416609,"-","expensive","It is quite expensive as a subscription.","R_piXm5KvuOmmXf7r",1,26,0.196116135138184,NA,NA
"7210","R_1qVU78qlMhq8KPT",6,0.408248290463863,"topnotch","-","The whole program is top-notch!","R_pK3e11ALriaOeNH",1,0,NA,NA,NA
"7211","R_9mnnYRZaoqMR1WF",18,0.235702260395516,"fine","-","I use it for personal use, and it suits me just fine and dandy the way it is.","R_pLf7UhGW9Y228dX",1,0,NA,NA,NA
"7212","R_30daXWBUKQE5FMP",0,NA,"-","-","","R_plnKycKcEIEjQBz",1,0,NA,NA,NA
"7213","R_25Bj0UPUmSdVbxM",0,NA,"-","-","","R_PLNqFDi6Jb653tD",1,96,-0.204124145231932,NA,NA
"7214","R_3qJsqyKNlr6TseR",8,-0.353553390593274,"user friendly","-","This is not as user friendly as 7 was.","R_PLodWI8HaWeAxhL",1,2,0,NA,NA
"7215","R_2uVCCwMGXGCG0Rn",0,NA,"-","-","","R_pLYf0ZPLzvIZOOR",1,1,1,NA,NA
"7216","R_2axJtdzKsp4Ajq6",6,0.408248290463863,"easy","-","voice recognition  software for easy typing .","R_pm8UmjrM3Ul9uBr",1,0,NA,NA,NA
"7217","R_byJYMAw6aentEyJ",0,NA,"-","-","","R_pmav9RbzjCLwh2x",1,3,1.15470053837925,NA,NA
"7218","R_1FLf3LVRmM1yCBg",6,0.734846922834954,"happy","-","I'm very happy with my Office 365","R_pmBQI1pqvJZalyx",1,2,-0.707106781186547,NA,NA
"7219","R_2b3IuadrEUDtYMu",0,NA,"-","-","","R_PMNXE0FESxkW4H7",1,0,NA,NA,NA
"7220","R_3F4lFGx7A3QVrkB",0,NA,"-","-","","R_PMoQ7ozYVK5PbwJ",1,36,0,NA,NA
"7221","R_2cpYf7POQrJMMlq",0,NA,"-","-","","R_pmWZKS2MolyLVi9",1,12,0.288675134594813,NA,NA
"7222","R_1Nk0IgfyFBxxGIG",0,NA,"-","-","","R_PMye5p9IjzcRfUd",1,26,0.196116135138184,NA,NA
"7223","R_p9MY4J1k13mMVUt",0,NA,"-","-","","R_PMzHRd25XQ38ee5",1,0,NA,NA,NA
"7224","R_2EsCTwqzYWdyuyI",4,-0.5,"-","expensive","Make it less expensive.","R_pN8TTWPCklpUJe9",1,53,0.934051834851085,NA,NA
"7225","R_3rHc36xunvMmthm",9,0.333333333333333,"happy","-","I'm happy with performance I'm receiving at this time.","R_PNh3OaXLU5Rat8d",1,0,NA,NA,NA
"7226","R_BLklSTHcFFrf3J7",0,NA,"-","-","","R_pnHbFXXlu7gG2yZ",1,5,0,NA,NA
"7227","R_1M0vQ185UvDZ1Mc",2,0.707106781186547,"fine","-","doing fine","R_PNj5QwUPfsCiy53",1,38,0.616441400296898,NA,NA
"7228","R_3GvMucBco1JMi6t",2,0,"-","-","No suggestions","R_pnk0x6gFXpz1mb7",1,4,0,NA,NA
"7229","R_2P7P9J4DthBXZhW",7,0.377964473009227,"like","-","put my Hotmail back like it was","R_pnmwBW7wEyVYfDP",1,0,NA,NA,NA
"7230","R_vTuYxQJ8pZLE0kF",6,0.816496580927726,"c(""works"", ""perfect"")","-","It works perfect for my needs.","R_pnQiPAke0ScBwVH",1,5,0,NA,NA
"7231","R_1mwlVDhv5NSh1TP",9,0,"-","-","Have tools to help me organize my One Drive","R_PNzbyplY8fpMt6V",1,2,0,NA,NA
"7232","R_2tDuS0eU3kEheKX",0,NA,"-","-","","R_pof8IFC3tahcifT",1,76,0.344123600805843,NA,NA
"7233","R_3e3nmveMguok5Ct",2,0,"-","-","Fix Outlook","R_pofhT9M3jhmnEAN",1,3,0,NA,NA
"7234","R_2PiFgmxAtw5fJKp",4,-0.5,"-","expensive","Make it less expensive.","R_poMim3BRmqluEPT",1,5,0,NA,NA
"7235","R_1KwFRWPnMALo1pG",8,-0.353553390593274,"wonderful","-","I think it is wonderful no changes needed","R_potPsq66xgGt4KB",1,10,0.316227766016838,NA,NA
"7236","R_tXwCGH2eyJpBkrL",22,-0.426401432711221,"-","c(""trouble"", ""virus"")","I'm having trouble accessing it on my computer - It had a virus and was wiped clean...Now I need to re-install.","R_poYbQ8sCRxQxoaJ",1,77,0.0683763458757828,NA,NA
"7237","R_exnBBdRIWrBVM7T",7,0,"-","-","Explain why I need it, more thoroughly.","R_poYhOOfbsW45Bqp",1,8,0,NA,NA
"7238","R_3dF98GljQKAjLPU",13,0,"-","-","Lower the price for agreeing to an extended time plan, say two years.","R_pPFH8CMDteFh8d3",1,19,0.458831467741123,NA,NA
"7239","R_C3ltADRZerfsMk9",11,-0.0603022689155527,"-","unable","I seldom use Office 365 and unable to elaborate at this time.","R_pPHeEqIsmQYrsVH",1,14,0.801783725737273,NA,NA
"7240","R_3GfURVTrCDOTcav",10,0,"-","-","Online applications don't offer all features that offline applications do","R_pQ537qGUwdZA253",1,0,NA,NA,NA
"7241","R_1MPi5YmbWwkouOZ",0,NA,"-","-","","R_pQQWYDE6yrHY0yB",1,4,0.5,NA,NA
"7242","R_Ovv2EIwJHKxDRpn",40,-0.158113883008419,"happier","c(""lose"", ""bugs"")","Don't price it so you essentially lose money unless you sign up for the subscription service. I was happier with just paying a one-time fee than I am with always having the latest software (along with the latest bugs).","R_pQR80AOxUK5fle1",1,41,0.468521285665818,NA,NA
"7243","R_b1V234OPJzDLF5v",0,NA,"-","-","","R_pQRl6uaoSOaMTgR",1,8,1.34350288425444,NA,NA
"7244","R_1NXP80jliXg2fPH",3,0.577350269189626,"better","-","Perhaps better graphics.","R_pRC69iffzpC2wdX",1,25,0.2,NA,NA
"7245","R_3PgBaMK79tRG0KV",0,NA,"-","-","","R_pRGLpV8Mf8CNtGp",1,7,0.377964473009227,NA,NA
"7246","R_1q84CLoLgRTmvm4",0,NA,"-","-","","R_PRhHh8S4283VncB",1,5,-0.447213595499958,NA,NA
"7247","R_3EHj1PDVXkZxEzS",7,0.377964473009227,"great","-","It is great the way it is!","R_prqvQSlFYrydw89",1,9,0.333333333333333,NA,NA
"7248","R_10xCB3JNuVOZdZN",19,0.688247201611685,"c(""improvement"", ""encourage"", ""good"")","-","For me it is ok all the improvement has you made, I encourage to keep doing a good job","R_prr6qmftylvRMZz",1,33,0.487417436675954,NA,NA
"7249","R_1feyuVemdkpWx79",22,0.21320071635561,"better","-","I only purchased it for the increased onedrive storage. There should be better stand alone options for just purchasing more onedrive storage","R_PRSBWpUoaCSBpkt",1,0,NA,NA,NA
"7250","R_1joLgxxjnqIXI0m",0,NA,"-","-","","R_PRtl7decAfKf5YJ",1,0,NA,NA,NA
"7251","R_26m6wytoxlGuRTv",0,NA,"-","-","","R_pRXy8hQfHBFvVG9",1,0,NA,NA,NA
"7252","R_2XjHSa2tDSQy19U",0,NA,"-","-","","R_pSCIxNLr2iOUWhH",1,5,0,NA,NA
"7253","R_3HZbFjyqFZxgbmU",0,NA,"-","-","?","R_pSO9H5rfCsbGs01",1,8,0,NA,NA
"7254","R_3hbE2GQNKTaWUNp",0,NA,"-","-","","R_pSsokn8ENvcUFlT",1,0,NA,NA,NA
"7255","R_3kv7fIGGy0HsqzW",9,0,"-","-","Go back to selling a product, not a service.","R_PTHzGe3RdhzahiN",1,0,NA,NA,NA
"7256","R_1LdI7TItrLD0gqF",4,0,"-","-","Single purchase not rental","R_ptIGIYwvdFtbIiJ",1,6,0.408248290463863,NA,NA
"7257","R_3I4Vv0MgfUEWHXL",19,0,"-","-","Have updates for the student/home version. People who buy the program deserve the same updates that subscribers get!!!","R_ptnQCRS1VRl54Jj",1,22,0,NA,NA
"7258","R_3Nzg2KhLNsGgRZn",12,-0.288675134594813,"-","oppose","change licensing. make it a stand alone product oppose to yearly subscription.","R_ptUjNIo79bYCd8Z",1,9,0,NA,NA
"7259","R_1djifmfco6S5FYa",9,0,"-","-","Include power pivot add-in in Office 365 personal subscription","R_PTzIDAp6zTHP8Ot",1,0,NA,NA,NA
"7260","R_1oBI6JbIKt7n6LN",10,-0.316227766016838,"-","crashing","I am currently experiencing crashing of programs when opening them","R_puAnpUU8uywSFxv",1,21,0,NA,NA
"7261","R_1hZsN5tyhR0WLUT",63,0.352766841475279,"c(""enjoy"", ""appreciate"")","-","I really enjoy the assistance and instructions that are given to be able to inform the other members of my family to download and use. I would appreciate several reminders to inform me that I still have the option to add family members provided that they use their microsoft account to log in and connect with the Office 365 I have. Thanks so much!","R_PuDgf3waXaUUHyF",1,6,0,NA,NA
"7262","R_VP94jhrGt1rqqop",0,NA,"-","-","","R_PuiGIMut7tp14gV",1,0,NA,NA,NA
"7263","R_238O8mdAfMU3WPQ",3,0,"-","-","Increase student discounts.","R_PUkBN7FjUOlootr",1,5,0.447213595499958,NA,NA
"7264","R_1QlxvXuR3B3R6N4",0,NA,"-","-","","R_PUl6C0ISJp2i2iZ",1,0,NA,NA,NA
"7265","R_1E4okmG3AXq51Xj",13,-0.0554700196225229,"like","-","I really don't like ""renting"" software.  Maybe it should be rent-to-buy :-)","R_puR9QNyuu2cPIC5",1,12,0.288675134594813,NA,NA
"7266","R_2X1lDZgeNy0nelo",9,0,"-","-","And do your job for you?  I think not.","R_Pv4rL2mrAkope9P",1,7,0,NA,NA
"7267","R_1qTVvk6w0DafksB",0,NA,"-","-","","R_PvSH00T52uW1lK1",1,0,NA,NA,NA
"7268","R_3MgvrO30mnbOoqW",3,-0.577350269189626,"-","glitch","Fix the glitch","R_pxZIjruZWG153eV",1,0,NA,NA,NA
"7269","R_1lav7JdCQQWYItA",4,-0.5,"-","expensive","Less expensive for students","R_pyBMz5fvoR4MtpL",1,48,-0.317542648054294,NA,NA
"7270","R_2xK09UX3dEKERNg",4,0,"-","-","Haven't used it yet.","R_PYbQHKOudbKqogx",1,0,NA,NA,NA
"7271","R_2VCvOQR0KP0upH3",0,NA,"-","-","","R_PYcBMiXAllmHV7j",1,5,0,NA,NA
"7272","R_3HnVTep78mUdzIC",0,NA,"-","-","","R_PYh8uXPZHaQP1M5",1,0,NA,NA,NA
"7273","R_2wKsfj5z48Z3s2L",12,0,"-","-","To have the programs updated as soon as possible all the time .","R_pyo2qGGXu5ygqNb",1,0,NA,NA,NA
"7274","R_1C3iHOMStz10Jc1",30,-0.0365148371670111,"nice","-","First, most people does not need 1tb of space, will be very nice if you can make your plans cheaper.\Like for example include 100GB and 500GB plans for onedrive","R_PYQ2mfWZYdkkLxn",1,0,NA,NA,NA
"7275","R_PLNqFDi6Jb653tD",96,-0.204124145231932,"c(""right"", ""important"")","c(""hard"", ""worries"", ""lose"", ""hard"")","I am just having a hard time getting used to some of the new features. When I don't have access to wi-fi, I want my information to save right away, but it doesn't.  I have to wait until I get home or to the office and then it saves.  It worries me that I may lose important material. Also, in the outlook, I am having to learn new terminology such as ""contact group"" is now the term for ""distribution list"" and it makes it hard to find things when they are now called something different.","R_pyrO2ePlWnjY4Ex",1,0,NA,NA,NA
"7276","R_2XhsFE1K5Qz8XNA",0,NA,"-","-","","R_PYvxk3rI5Dfx3oJ",1,3,0.577350269189626,NA,NA
"7277","R_3JK1e1PZzXkMh3o",11,0,"cheaper","notorious","Make it cheaper. Microsoft is notorious for over charging for software.","R_PYXI51LlcCLT4pX",1,5,0,NA,NA
"7278","R_31TRgLXOsBOJVis",6,0.408248290463863,"like","-","Like it the way it is.","R_pz6HLrSUMu8byql",1,3,0.577350269189626,NA,NA
"7279","R_2uVwYAHpzq5Q2Hg",0,NA,"-","-","","R_Pzak81CydDvvS0x",1,0,NA,NA,NA
"7280","R_2sei62L49wgwQ9j",0,NA,"-","-","","R_pzbUCrZeDzA0x8Z",1,27,0.192450089729875,NA,NA
"7281","R_20SAreRA2SGoIVB",0,NA,"-","-","","R_pzcrY5bqFL5PBrr",1,0,NA,NA,NA
"7282","R_1mJeIg0ZP219Wji",0,NA,"-","-","","R_PZEuzyGHLcfBkit",1,30,-0.182574185835055,NA,NA
"7283","R_OwbRUbti7zHmOhb",0,NA,"-","-","","R_PZleZ0OBq7AI6C5",1,6,0,NA,NA
"7284","R_3M3GCfLF7O4RzyR",7,0.377964473009227,"-","wrong","I don't see any wrong with it.","R_pzR4lGH4B5igLq9",1,0,NA,NA,NA
"7285","R_2AKBfEkfBaN3o3k",18,0,"-","-","I am a school teacher and honestly it does everything I need it to do for my purposes.","R_PzVaX1cIebZSQpP",1,5,-0.447213595499958,NA,NA
"7286","R_BDMfz39f1AKetd7",12,0.288675134594813,"works","-","Works well--possible thought is to have feature tutorials for the apps.","R_pzvq96tcrRzk1nb",1,0,NA,NA,NA
"7287","R_3VFHrxmVYNKJYzf",11,0.301511344577764,"works","-","It works will as it is for me at the moment.","R_Q03uYDmBf0iyA5X",1,14,0.267261241912424,NA,NA
"7288","R_2wHraRNKBygYg1x",0,NA,"-","-","","R_Q0nvqDCHkWhLEAx",1,0,NA,NA,NA
"7289","R_VQNxfelJgS9OOs1",0,NA,"-","-","","R_Q0R5YXKUpgjKHUl",1,12,0,NA,NA
"7290","R_2YXrE691pA50BQQ",21,0.392792202424786,"like","-","Adding more features like the inclusion of Microsoft Access.  I unforunately must go to the library to use man of these.","R_Q3oIDkKxcp2yRBn",1,0,NA,NA,NA
"7291","R_3QEL6ZNfjw7cBVS",2,0,"-","-","More templates","R_Q3pediO6DvjFGg1",1,6,0,NA,NA
"7292","R_3fHmtU052t1a4rl",0,NA,"-","-","","R_Q3xAU49Eq1PUoWl",1,28,0,NA,NA
"7293","R_12mQJD7Epo5FUnC",6,0.408248290463863,"better","-","make better access to the program.","R_Q4VLduLSoRa7pK1",1,16,0,NA,NA
"7294","R_3dS8I48vS3ciRUf",0,NA,"-","-","","R_Q63i7pbhQkQitK9",1,20,0.223606797749979,NA,NA
"7295","R_3DtGSPuR9HdoKUU",5,0,"-","-","Dont know what it is","R_Q6BFObmEj5M8sJr",1,6,0,NA,NA
"7296","R_DUiaBYrc69QNWSZ",17,0,"-","-","I've found that ""open office"" does everything that I need to do now that I am retired.","R_Q6MaGMV0tEdRpPH",1,0,NA,NA,NA
"7297","R_1Xgi5YXFHbFjFMR",7,0,"-","-","Extend the length of time of subscription","R_Q9YYIBTblEpKK2Z",1,0,NA,NA,NA
"7298","R_23eN7e7yXXocGdL",0,NA,"-","-","","R_Q9z7Em118tUUG09",1,14,-0.267261241912424,NA,NA
"7299","R_3IcvcmYWHhGtQFs",22,0.81016272215132,"c(""support"", ""improve"", ""excel"", ""excel"")","poor","Make tech support more easily availed. Improve the functionality of Word and Excel for Mac products, especially Excel. It is very poor.","R_QahbLHYTe2MlAnn",1,0,NA,NA,NA
"7300","R_1IEMxMIQNyCWRs6",8,0.353553390593274,"excel","-","Better/more wizards for PowerPoint, Excel, and Word","R_QakR05fRnvW5WiR",1,0,NA,NA,NA
"7301","R_u4wZ5iEkZP1j1gl",0,NA,"-","-","","R_QbKRqHr53tXRUw9",1,13,0.554700196225229,NA,NA
"7302","R_3oNRAFXJ3omaS5T",4,0,"excel","difficult","Excel difficult to mamage","R_QbnvYKlw5nvwjUB",1,0,NA,NA,NA
"7303","R_1Ovs5MXQv8Giqzt",0,NA,"-","-","","R_QbrOcGg1XiHRqZr",1,0,NA,NA,NA
"7304","R_262RAKPqp58zz7d",0,NA,"-","-","","R_Qcrf2bnh9ed4iKR",1,0,NA,NA,NA
"7305","R_2wsonlzmPG5Gwap",0,NA,"-","-","","R_QcS0kdVYRh1dopr",1,9,0.333333333333333,NA,NA
"7306","R_0q4HRSMbNZPXy9z",27,0.192450089729875,"excel","-","I use excel a lot and the number have zero to start the number. Please change it so the number stays as number and not as text.","R_Qd1NeMs0rXDaWsx",1,26,0.392232270276368,NA,NA
"7307","R_2cnj253voaEEJ5Q",2,0,"-","-","No suggestions.","R_qD6ymkwxsjXljwt",1,6,0.408248290463863,NA,NA
"7308","R_1jy13LFNwoq2twE",4,0.5,"happy","-","I'm happy with it","R_qDiICeHD8BIX5Lj",1,10,0.316227766016838,NA,NA
"7309","R_8oWS4zhCXoYerwl",17,0.194028500029066,"c(""work"", ""user friendly"")","-","Not all formulas that work on Mac version vs. PC version... PC is much more user friendly","R_qDiYUKg01MDRPDb",1,0,NA,NA,NA
"7310","R_1jjETWnt5rf2Om8",0,NA,"-","-","","R_qDxngNLkGllPzG1",1,0,NA,NA,NA
"7311","R_2WTmEbPDnrDYARi",0,NA,"-","-","","R_qE3c2Kl0sFjlJKh",1,0,NA,NA,NA
"7312","R_3O8hyMKHuYxNS7J",0,NA,"-","-","","R_qFqgTMS8Um3LG6Z",1,0,NA,NA,NA
"7313","R_3EgW1cxW3HohCGv",13,0,"-","-","I never knew it was there on my computer or how to use?","R_qFrIimM967Q5q6Z",1,1,0,NA,NA
"7314","R_3kKUaB9KhLI9iyg",0,NA,"-","-","","R_qFrIXEEafky1HdD",1,0,NA,NA,NA
"7315","R_2zdoAHEMMFdSrLy",0,NA,"-","-","","R_qFsTHFm6aULh7q1",1,6,0.816496580927726,NA,NA
"7316","R_QakR05fRnvW5WiR",0,NA,"-","-","","R_QfyNLFluuTVQEFP",1,7,0,NA,NA
"7317","R_2tmRsv5uxPjapwS",1,0,"-","-","Nothing","R_QgK51rxO4BjyVAR",1,0,NA,NA,NA
"7318","R_D8MFfRNQ99BWaLD",0,NA,"-","-","","R_QgYXjOetFsje6Kl",1,0,NA,NA,NA
"7319","R_2zpRhqi5ThXZyuQ",7,0.377964473009227,"excel","-","add copy sheet & color tabs in excel","R_QidONpES7pqAUq5",1,10,0.569209978830308,NA,NA
"7320","R_AMXN9IeiJRXKLrH",12,0.288675134594813,"easier","-","Make it easier to navigate. Too may click here to get here's.","R_qIq4xLKJDkf3dmN",1,12,1.32790561913614,NA,NA
"7321","R_3Hiv8KDceViG8Qh",0,NA,"-","-","","R_QiRkaLcuZJMRfxv",1,8,0,NA,NA
"7322","R_2gDpHkULiLncBY5",11,0.301511344577764,"great","-","At this time it's great for what I need it for.","R_QiUPiNY15XbJcPv",1,0,NA,NA,NA
"7323","R_z0CbXTst1XPnwoF",9,-0.333333333333333,"-","issue","Fix my issue of ""cannot send emails from Outlook 365.""","R_QiyiienHOidqV2N",1,0,NA,NA,NA
"7324","R_2q8cKGgVwSFXRra",15,1.65247289438183,"c(""great"", ""work"", ""great"", ""ease"")","-","Nothing really just keep up the great work and a great ease of use program.","R_qJYuyWq6z1yqQLL",1,0,NA,NA,NA
"7325","R_1Hc0e11gBwrJuHj",40,0,"renewed","-","I believe that I could be paying for two subscriptions.  Had one on old laptop that I recently renewed. Now I believe I'm paying for a second one, and I can't get it to load on new laptop. Please help?","R_qKGBRloPWzPmiRj",1,4,1.4,NA,NA
"7326","R_10OhYRNMbLBbOWa",0,NA,"-","-","","R_qKH1gMeKtSV3OeJ",1,60,0,NA,NA
"7327","R_3kMyz9SxJYXPJSi",2,0,"-","-","Unsubscribe me!","R_qLa3wb8YmyDA4vL",1,3,0.577350269189626,NA,NA
"7328","R_1dNtH2bgTwbLoIq",0,NA,"-","-","","R_QlBRBTtqe3Rt0Z3",1,0,NA,NA,NA
"7329","R_2ZWdeYqwnuRc6wo",16,0.25,"superb","-","I write and the editing and formatting tools (little that I know of anyway) are superb.","R_QlUb4G9ceWY6Hsd",1,0,NA,NA,NA
"7330","R_2wTThKK0sakYTVC",3,0,"-","-","I dont know","R_QlwJzIPsPw1xIo9",1,0,NA,NA,NA
"7331","R_1OT8R8R8uGVSIsm",15,0.516397779494322,"c(""support"", ""improve"")","-","support for multiple users can improve; sharing subscription and had to uninstall and re-install","R_QlYsYlqMBhx34K5",1,16,0.5,NA,NA
